,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Gender
819,Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,175,70000.00000000001,21000.000000000004,0.3,Outlet,Men
820,Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,175,61250.0,18375.0,0.3,Outlet,Women
821,Foot Locker,1185732,2020-11-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,150,52500.0,18375.0,0.35,Outlet,Women
822,Foot Locker,1185732,2020-11-20,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,150,75000.0,22500.0,0.3,Outlet,Men
823,Foot Locker,1185732,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,325,178750.00000000003,80437.50000000001,0.45,Outlet,Women
824,Foot Locker,1185732,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,550,275000.0,96250.0,0.35,Outlet,Men
825,Foot Locker,1185732,2020-11-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Outlet,Men
826,Foot Locker,1185732,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3,Outlet,Women
827,Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,175,70000.0,24500.000000000004,0.35,Outlet,Women
828,Foot Locker,1185732,2020-11-26,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,200,100000.0,30000.0,0.3,Outlet,Men
829,Foot Locker,1185732,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,375,206250.00000000003,92812.5,0.45,Outlet,Women
830,Foot Locker,1185732,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,525,262500.0,91875.0,0.35,Outlet,Men
831,Foot Locker,1185732,2020-11-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Outlet,Men
832,Foot Locker,1185732,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3,Outlet,Women
833,Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,175,61250.0,21437.500000000004,0.35,Outlet,Women
834,Foot Locker,1185732,2020-12-02,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,67500.0,20250.0,0.3,Outlet,Men
835,Foot Locker,1185732,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Apparel,50.0,325,162500.0,73125.0,0.45,Outlet,Women
836,Foot Locker,1185732,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,450,202500.0,70875.0,0.35,Outlet,Men
837,Foot Locker,1185732,2020-12-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,250,100000.0,30000.000000000004,0.3,Outlet,Men
838,Foot Locker,1185732,2020-12-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,150,37500.0,11250.0,0.3,Outlet,Women
839,Foot Locker,1185732,2020-12-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,25.0,125,31250.0,10937.500000000002,0.35,Outlet,Women
840,Foot Locker,1185732,2020-12-08,Midwest,Minnesota,Minneapolis,Men's Apparel,35.0,125,43750.0,13125.0,0.3,Outlet,Men
841,Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,200,80000.0,36000.0,0.45,Outlet,Women
842,Foot Locker,1185732,2020-12-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44.99999999999999,375,168749.99999999997,59062.49999999999,0.35,Outlet,Men
843,Foot Locker,1185732,2020-12-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,200,70000.0,21000.0,0.3,Outlet,Men
844,Foot Locker,1185732,2020-12-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,100,35000.0,10500.0,0.3,Outlet,Women
845,Foot Locker,1185732,2020-12-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,75,26250.0,9187.5,0.35,Outlet,Women
846,Foot Locker,1185732,2020-12-14,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,75,33749.99999999999,10124.999999999998,0.3,Outlet,Men
847,Foot Locker,1185732,2020-12-15,Midwest,Minnesota,Minneapolis,Women's Apparel,49.99999999999999,200,99999.99999999996,44999.99999999999,0.45,Outlet,Women
848,Foot Locker,1185732,2020-12-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,350,175000.0,61250.00000000001,0.35,Outlet,Men
849,Foot Locker,1185732,2020-12-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,200,80000.0,24000.0,0.3,Outlet,Men
850,Foot Locker,1185732,2020-12-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,145,58000.0,17400.0,0.3,Outlet,Women
851,Foot Locker,1185732,2020-12-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,150,60000.0,21000.000000000004,0.35,Outlet,Women
852,Foot Locker,1185732,2020-12-20,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,125,68749.99999999999,20625.0,0.3,Outlet,Men
853,Foot Locker,1185732,2020-12-21,Midwest,Minnesota,Minneapolis,Women's Apparel,59.99999999999999,225,134999.99999999997,60749.99999999999,0.45,Outlet,Women
854,Foot Locker,1185732,2020-12-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,54.99999999999999,475,261250.0,91437.5,0.35,Outlet,Men
855,Foot Locker,1185732,2020-12-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,275,123750.0,37125.0,0.3,Outlet,Men
856,Foot Locker,1185732,2020-12-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,225,101250.0,30375.0,0.3,Outlet,Women
857,Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,175,78750.0,27562.500000000004,0.35,Outlet,Women
858,Foot Locker,1185732,2020-12-26,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,175,96250.0,28875.0,0.3,Outlet,Men
859,Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women's Apparel,59.99999999999999,275,164999.99999999997,74249.99999999999,0.45,Outlet,Women
860,Kohl's,1189833,2020-12-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.0,475,166250.0,74812.5,0.45,Outlet,Men
861,Kohl's,1189833,2020-12-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,475,213750.0,64125.0,0.3,Outlet,Men
862,Kohl's,1189833,2020-12-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,475,213750.0,96187.5,0.45,Outlet,Women
863,Kohl's,1189833,2020-12-31,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,325,146250.0,58499.99999999999,0.3999999999999999,Outlet,Women
864,Kohl's,1189833,2021-01-01,Midwest,Montana,Billings,Men's Apparel,50.0,275,137500.0,82500.00000000001,0.6000000000000001,Outlet,Men
865,Kohl's,1189833,2021-01-02,Midwest,Montana,Billings,Women's Apparel,45.0,475,213750.0,53437.5,0.25,Outlet,Women
866,Kohl's,1189833,2021-01-03,Midwest,Montana,Billings,Men's Street Footwear,35.0,525,183750.0,82687.5,0.45,Outlet,Men
867,Kohl's,1189833,2021-01-04,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3,Outlet,Men
868,Kohl's,1189833,2021-01-05,Midwest,Montana,Billings,Women's Street Footwear,45.0,450,202500.0,91125.0,0.45,Outlet,Women
869,Kohl's,1189833,2021-01-06,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,300,135000.0,53999.99999999999,0.3999999999999999,Outlet,Women
870,Kohl's,1189833,2021-01-07,Midwest,Montana,Billings,Men's Apparel,50.0,225,112500.0,67500.00000000001,0.6000000000000001,Outlet,Men
871,Kohl's,1189833,2021-01-08,Midwest,Montana,Billings,Women's Apparel,45.0,425,191250.0,47812.5,0.25,Outlet,Women
872,Kohl's,1189833,2021-01-09,Midwest,Montana,Billings,Men's Street Footwear,35.0,575,201250.0,90562.5,0.45,Outlet,Men
873,Kohl's,1189833,2021-01-10,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3,Outlet,Men
874,Kohl's,1189833,2021-01-11,Midwest,Montana,Billings,Women's Street Footwear,45.0,425,191250.0,86062.5,0.45,Outlet,Women
875,Kohl's,1189833,2021-01-12,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,325,146250.0,58499.99999999999,0.3999999999999999,Outlet,Women
876,Kohl's,1189833,2021-01-13,Midwest,Montana,Billings,Men's Apparel,50.0,200,100000.0,60000.00000000001,0.6000000000000001,Outlet,Men
877,Kohl's,1189833,2021-01-14,Midwest,Montana,Billings,Women's Apparel,45.0,400,180000.0,45000.0,0.25,Outlet,Women
878,Kohl's,1189833,2021-01-15,Midwest,Montana,Billings,Men's Street Footwear,45.0,575,258750.0,116437.5,0.45,Outlet,Men
879,Kohl's,1189833,2021-01-16,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,375,168750.0,50625.0,0.3,Outlet,Men
880,Kohl's,1189833,2021-01-17,Midwest,Montana,Billings,Women's Street Footwear,45.0,400,180000.0,81000.0,0.45,Outlet,Women
881,Kohl's,1189833,2021-01-18,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,300,120000.0,47999.99999999999,0.3999999999999999,Outlet,Women
882,Kohl's,1189833,2021-01-19,Midwest,Montana,Billings,Men's Apparel,45.0,200,90000.0,54000.00000000001,0.6000000000000001,Outlet,Men
883,Kohl's,1189833,2021-01-20,Midwest,Montana,Billings,Women's Apparel,60.0,375,225000.0,56250.0,0.25,Outlet,Women
884,Kohl's,1189833,2021-01-21,Midwest,Montana,Billings,Men's Street Footwear,40.0,575,230000.0,103500.0,0.45,Outlet,Men
885,Kohl's,1189833,2021-01-22,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3,Outlet,Men
886,Kohl's,1189833,2021-01-23,Midwest,Montana,Billings,Women's Street Footwear,45.0,425,191250.0,86062.5,0.45,Outlet,Women
887,Kohl's,1189833,2021-01-24,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,325,130000.0,51999.99999999999,0.3999999999999999,Outlet,Women
888,Kohl's,1189833,2021-01-25,Midwest,Montana,Billings,Men's Apparel,45.0,225,101250.0,60750.00000000001,0.6000000000000001,Outlet,Men
889,Kohl's,1189833,2021-01-26,Midwest,Montana,Billings,Women's Apparel,60.0,400,240000.0,60000.0,0.25,Outlet,Women
890,Kohl's,1189833,2021-01-27,Midwest,Montana,Billings,Men's Street Footwear,40.0,675,270000.0,121500.0,0.45,Outlet,Men
891,Kohl's,1189833,2021-01-28,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,525,236250.0,70875.0,0.3,Outlet,Men
892,Kohl's,1189833,2021-01-29,Midwest,Montana,Billings,Women's Street Footwear,45.0,550,247500.0,111375.0,0.45,Outlet,Women
893,Kohl's,1189833,2021-01-30,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,425,170000.0,68000.0,0.3999999999999999,Outlet,Women
894,Kohl's,1189833,2021-01-31,Midwest,Montana,Billings,Men's Apparel,45.0,300,135000.0,81000.00000000001,0.6000000000000001,Outlet,Men
895,Kohl's,1189833,2021-02-01,Midwest,Montana,Billings,Women's Apparel,60.0,600,360000.0,90000.0,0.25,Outlet,Women
896,Kohl's,1189833,2021-02-02,Midwest,Montana,Billings,Men's Street Footwear,40.0,750,300000.0,135000.0,0.45,Outlet,Men
897,Kohl's,1189833,2021-02-03,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,600,270000.0,81000.0,0.3,Outlet,Men
898,Kohl's,1189833,2021-02-04,Midwest,Montana,Billings,Women's Street Footwear,45.0,550,247500.0,111375.0,0.45,Outlet,Women
899,Kohl's,1189833,2021-02-05,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,450,180000.0,72000.0,0.3999999999999999,Outlet,Women
900,Kohl's,1189833,2021-02-06,Midwest,Montana,Billings,Men's Apparel,45.0,475,213750.0,128250.0,0.6000000000000001,Outlet,Men
901,Kohl's,1189833,2021-02-07,Midwest,Montana,Billings,Women's Apparel,60.0,475,285000.0,71250.0,0.25,Outlet,Women
902,Kohl's,1189833,2021-02-08,Midwest,Montana,Billings,Men's Street Footwear,45.0,675,303750.0,136687.5,0.45,Outlet,Men
903,Kohl's,1189833,2021-02-09,Midwest,Montana,Billings,Men's Athletic Footwear,55.00000000000001,625,343750.00000000006,103125.0,0.3,Outlet,Men
904,Kohl's,1189833,2021-02-10,Midwest,Montana,Billings,Women's Street Footwear,50.0,500,250000.0,112500.0,0.45,Outlet,Women
905,Kohl's,1189833,2021-02-11,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,425,191250.0,76500.0,0.3999999999999999,Outlet,Women
906,Kohl's,1189833,2021-02-12,Midwest,Montana,Billings,Men's Apparel,54.99999999999999,425,233750.0,140250.0,0.6000000000000001,Outlet,Men
907,Kohl's,1189833,2021-02-13,Midwest,Montana,Billings,Women's Apparel,60.0,400,240000.0,60000.0,0.25,Outlet,Women
908,Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,Men's Street Footwear,45.0,600,270000.0,121500.0,0.45,Outlet,Men
909,Kohl's,1189833,2021-02-15,Midwest,Montana,Billings,Men's Athletic Footwear,50.0,600,300000.0,90000.0,0.3,Outlet,Men
910,Kohl's,1189833,2021-02-16,Midwest,Montana,Billings,Women's Street Footwear,45.0,450,202500.0,91125.0,0.45,Outlet,Women
911,Kohl's,1189833,2021-02-17,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,400,180000.0,72000.0,0.3999999999999999,Outlet,Women
912,Kohl's,1189833,2021-02-18,Midwest,Montana,Billings,Men's Apparel,54.99999999999999,400,220000.0,132000.0,0.6000000000000001,Outlet,Men
913,Kohl's,1189833,2021-02-19,Midwest,Montana,Billings,Women's Apparel,60.0,450,270000.0,67500.0,0.25,Outlet,Women
914,Kohl's,1189833,2021-02-20,Midwest,Montana,Billings,Men's Street Footwear,45.0,550,247500.0,111375.0,0.45,Outlet,Men
915,Kohl's,1189833,2021-02-21,Midwest,Montana,Billings,Men's Athletic Footwear,50.0,550,275000.0,82500.0,0.3,Outlet,Men
916,Kohl's,1189833,2021-02-22,Midwest,Montana,Billings,Women's Street Footwear,45.0,400,180000.0,81000.0,0.45,Outlet,Women
917,Kohl's,1189833,2021-02-23,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,375,168750.0,67500.0,0.3999999999999999,Outlet,Women
918,Kohl's,1189833,2021-02-24,Midwest,Montana,Billings,Men's Apparel,54.99999999999999,350,192500.0,115500.0,0.6000000000000001,Outlet,Men
919,Kohl's,1189833,2021-02-25,Midwest,Montana,Billings,Women's Apparel,60.0,400,240000.0,60000.0,0.25,Outlet,Women
920,Kohl's,1189833,2021-02-26,Midwest,Montana,Billings,Men's Street Footwear,40.0,575,230000.0,103500.0,0.45,Outlet,Men
921,Kohl's,1189833,2021-02-27,Midwest,Montana,Billings,Men's Athletic Footwear,45.00000000000001,575,258750.00000000003,77625.0,0.3,Outlet,Men
922,Kohl's,1189833,2021-02-28,Midwest,Montana,Billings,Women's Street Footwear,40.0,425,170000.0,76500.0,0.45,Outlet,Women
923,Kohl's,1189833,2021-03-01,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,425,170000.0,68000.0,0.3999999999999999,Outlet,Women
924,Kohl's,1189833,2021-03-02,Midwest,Montana,Billings,Men's Apparel,54.99999999999999,375,206250.0,123750.0,0.6000000000000001,Outlet,Men
925,Kohl's,1189833,2021-03-03,Midwest,Montana,Billings,Women's Apparel,60.0,475,285000.0,71250.0,0.25,Outlet,Women
926,Kohl's,1189833,2021-03-04,Midwest,Montana,Billings,Men's Street Footwear,45.0,675,303750.0,136687.5,0.45,Outlet,Men
927,Kohl's,1189833,2021-03-05,Midwest,Montana,Billings,Men's Athletic Footwear,50.0,675,337500.0,101250.0,0.3,Outlet,Men
928,Kohl's,1189833,2021-03-06,Midwest,Montana,Billings,Women's Street Footwear,45.0,475,213750.0,96187.5,0.45,Outlet,Women
929,Kohl's,1189833,2021-03-07,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,475,213750.0,85500.0,0.3999999999999999,Outlet,Women
930,Kohl's,1189833,2021-03-08,Midwest,Montana,Billings,Men's Apparel,54.99999999999999,400,220000.0,132000.0,0.6000000000000001,Outlet,Men
931,Kohl's,1189833,2021-03-09,Midwest,Montana,Billings,Women's Apparel,60.0,500,300000.0,75000.0,0.25,Outlet,Women
932,Sports Direct,1197831,2021-03-10,Midwest,Montana,Billings,Men's Street Footwear,20.0,700,140000.0,49000.0,0.35,Outlet,Men
933,Sports Direct,1197831,2021-03-11,Midwest,Montana,Billings,Men's Athletic Footwear,30.0,700,210000.0,73500.0,0.35,Outlet,Men
934,Sports Direct,1197831,2021-03-12,Midwest,Montana,Billings,Women's Street Footwear,30.0,500,150000.0,52500.0,0.35,Outlet,Women
935,Sports Direct,1197831,2021-03-13,Midwest,Montana,Billings,Women's Athletic Footwear,35.0,500,175000.0,78750.0,0.45,Outlet,Women
936,Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,40.0,350,140000.0,42000.0,0.3,Outlet,Men
937,Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,35.0,500,175000.0,87500.0,0.5,Outlet,Women
938,Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,25.0,650,162500.0,56875.0,0.35,Outlet,Men
939,Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,35.0,625,218750.0,76562.5,0.35,Outlet,Men
940,Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,35.0,450,157500.0,55125.0,0.35,Outlet,Women
941,Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,35.0,400,140000.0,63000.0,0.45,Outlet,Women
942,Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,40.0,275,110000.0,33000.0,0.3,Outlet,Men
943,Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,35.0,475,166250.0,83125.0,0.5,Outlet,Women
944,Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,30.0,650,195000.0,78000.0,0.3999999999999999,Outlet,Men
945,Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,40.0,650,260000.0,104000.0,0.3999999999999999,Outlet,Men
946,Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,30.0,475,142500.0,56999.99999999999,0.3999999999999999,Outlet,Women
947,Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,35.0,375,131250.0,65625.0,0.5,Outlet,Women
948,Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,40.0,275,110000.0,38500.0,0.35,Outlet,Men
949,Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,35.0,425,148750.0,81812.5,0.55,Outlet,Women
950,Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,20.0,675,135000.0,53999.99999999999,0.3999999999999999,Outlet,Men
951,Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,25.000000000000007,675,168750.00000000006,67500.00000000001,0.3999999999999999,Outlet,Men
952,Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,20.0,500,100000.0,39999.99999999999,0.3999999999999999,Outlet,Women
953,Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,25.000000000000007,400,100000.00000000004,50000.000000000015,0.5,Outlet,Women
954,Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,30.0,300,90000.0,31500.0,0.35,Outlet,Men
955,Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,25.000000000000007,575,143750.00000000003,79062.50000000003,0.55,Outlet,Women
956,Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,14.999999999999996,725,108749.99999999996,43499.99999999999,0.3999999999999999,Outlet,Men
957,Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.000000000000007,750,187500.0000000001,75000.00000000001,0.3999999999999999,Outlet,Men
958,Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,20.0,600,120000.0,47999.99999999999,0.3999999999999999,Outlet,Women
